transaction_id,user_id,Amount,Timestamp,FraudStatus,RiskScore,Location
txn_725770347c,user_57993fed,55.61,2025-03-10T07:02:05.310750,Legitimate,2,"Simonborough, IA 61419"
txn_516f754904,user_1982dae2,520.91,2025-03-07T13:34:37.237200,Legitimate,42,"West Kyle, TN 20314"
txn_45ebdf7afe,user_8e74b703,636.85,2025-03-07T17:48:38.200948,Legitimate,8,"Fowlertown, WV 84569"
txn_64b4744eee,user_f0de8434,337.29,2025-03-02T16:38:16.615344,Legitimate,52,"Pattersonville, OK 73808"
txn_932d2047cc,user_db5646e6,41.28,2025-03-10T10:07:34.087462,Legitimate,39,"East Teresa, ID 86783"
txn_9634805c5f,user_6e547863,199.19,2025-03-11T06:33:52.658214,Legitimate,43,"Lake Samantha, VI 29865"
txn_996cf64117,user_2e7182e2,21.96,2025-03-02T07:52:51.017188,Legitimate,68,"North Deanna, AZ 67301"
txn_2a7c5912cd,user_1982dae2,480.0,2025-03-13T23:38:27.443392,Legitimate,13,"West Kyle, TN 20314"
txn_173901e5cc,user_64e2a309,402.75,2025-03-06T06:30:40.468726,Legitimate,13,"Griffithton, VT 02544"
txn_5655911c2c,user_f0de8434,343.84,2025-03-12T12:09:04.139503,Legitimate,58,"Pattersonville, OK 73808"
txn_47f4524a17,user_88f45892,147.09,2025-03-05T13:55:21.493583,Legitimate,64,FPO AA 05737
txn_0765861f18,user_d9dff529,303.21,2025-03-10T17:57:52.404556,Legitimate,66,"Smithmouth, FM 43101"
txn_2f39bc326f,user_f497f296,403.93,2025-03-12T22:12:10.412472,Legitimate,10,"New Jamesmouth, KY 88140"
txn_b767fd5c79,user_7dde70f5,135.07,2025-03-14T08:35:05.316142,Legitimate,34,"Angelaborough, NC 17006"
txn_9977f9c73b,user_3f19585a,654.23,2025-03-05T14:23:28.825048,Legitimate,12,"East Jon, MO 39029"
txn_e4c89f07d1,user_8063b83c,780.6,2025-03-13T05:33:14.644682,Legitimate,32,"New Reneetown, IA 59895"
txn_f79e8db940,user_291acdd5,727.33,2025-03-09T16:16:48.118590,Legitimate,24,"Ricardoburgh, MS 83469"
txn_11d4618cb0,user_f4abe7ac,2995.97,2025-03-14T19:32:52.053238,Fraudulent,97,"Lukeshire, AL"
txn_92f561af4e,user_7e98129d,707.79,2025-03-12T10:44:28.207326,Legitimate,19,"Brewerhaven, DC 84558"
txn_3e3aa4199f,user_8063b83c,577.63,2025-03-06T03:49:47.301722,Legitimate,67,"New Reneetown, IA 59895"
txn_9c48a5f477,user_64e2a309,660.45,2025-03-12T17:24:48.883746,Legitimate,26,"Griffithton, VT 02544"
txn_0f44ab39e6,user_62c89539,253.42,2025-03-08T01:34:56.576110,Legitimate,36,"Jimmymouth, MT 19751"
txn_13a944678b,user_f2685de0,254.2,2025-03-07T11:07:05.731364,Legitimate,29,"Spearsburgh, KY 17734"
txn_8f96751a39,user_64e2a309,3913.19,2025-03-02T02:10:05.273815,Fraudulent,78,"North Wesley, NM"
txn_b65544e221,user_a640ea69,362.27,2025-03-11T13:11:48.309323,Legitimate,22,"Coltonbury, IN 31534"
txn_06bf424d16,user_2107010c,686.87,2025-03-06T08:03:52.510179,Legitimate,17,"Manuelhaven, GA 07899"
txn_3c3d3edbc5,user_da1b5386,287.48,2025-03-06T00:53:40.520213,Legitimate,38,"Dorseyshire, AS 87290"
txn_1f0d3452a2,user_2107010c,2368.38,2025-03-02T04:15:46.667896,Fraudulent,73,"Knappstad, PR"
txn_541b7160cf,user_e200ac49,674.39,2025-03-12T01:46:55.274592,Legitimate,29,APO AE 21272
txn_0a7effaa3e,user_c947ef51,299.43,2025-03-03T23:53:28.920687,Legitimate,65,"Nicolehaven, WV 24378"
txn_3bd65486c3,user_a1ba7f0c,1878.31,2025-03-13T13:33:26.873600,Fraudulent,90,"Jonesview, MI"
txn_c3c8f06b6b,user_b178012e,249.39,2025-03-01T14:13:32.641276,Legitimate,17,"Stephenborough, NV 59616"
txn_759c84fdd8,user_9cae07e1,42.94,2025-03-12T15:08:52.544290,Legitimate,52,"West Jeffrey, CT 31138"
txn_2073046d23,user_c947ef51,1314.02,2025-03-12T08:10:47.955790,Fraudulent,90,"New Rachel, SD"
txn_55a4bc0665,user_2107010c,461.94,2025-03-02T03:31:47.708818,Legitimate,61,"Manuelhaven, GA 07899"
txn_ed73ab4fe9,user_295abf0c,668.9,2025-03-06T01:52:46.128664,Legitimate,41,"Jennifermouth, KS 19080"
txn_1694a4c6c0,user_a640ea69,495.13,2025-03-07T21:26:17.151235,Legitimate,11,"Coltonbury, IN 31534"
txn_3f2ae036d5,user_c71ff956,4974.6,2025-03-01T02:20:38.096045,Fraudulent,82,"North Bruceview, KY"
txn_17fbf5cd70,user_291acdd5,561.17,2025-03-04T07:32:53.957223,Legitimate,7,"Ricardoburgh, MS 83469"
txn_82bcf90233,user_b9127240,237.77,2025-03-09T18:28:45.499928,Legitimate,52,"Taylorton, WI 98162"
txn_7025060855,user_8e74b703,602.73,2025-03-06T07:45:28.314348,Legitimate,12,"Fowlertown, WV 84569"
txn_1c0ee93f54,user_2e7182e2,15.76,2025-03-02T10:22:22.015954,Legitimate,32,"North Deanna, AZ 67301"
txn_cf0d7e5571,user_2e7182e2,27.49,2025-03-12T06:08:26.672956,Legitimate,5,"North Deanna, AZ 67301"
txn_4b758c1e54,user_8063b83c,391.51,2025-03-05T02:30:29.735429,Legitimate,46,"New Reneetown, IA 59895"
txn_aa99a2f029,user_4420a8bc,209.88,2025-03-02T23:17:43.653023,Legitimate,42,"Port Ginastad, MH 93559"
txn_f3caf88aa8,user_8e74b703,335.34,2025-03-08T07:47:43.647399,Legitimate,59,"Fowlertown, WV 84569"
txn_3689a3fd80,user_a7341d7d,101.92,2025-03-05T09:30:57.699702,Legitimate,35,"Kentside, FL 58210"
txn_ef90943136,user_97cca8c8,228.18,2025-03-06T20:27:31.563941,Legitimate,46,"Patrickland, AR 16503"
txn_99fa95a2d1,user_d8f80281,463.81,2025-03-09T06:49:30.745471,Legitimate,11,"Robinsonton, NV 28691"
txn_69e8d768d5,user_f0de8434,385.83,2025-03-01T17:18:23.701101,Legitimate,23,"Pattersonville, OK 73808"
txn_ee17bb7ead,user_f0de8434,562.31,2025-03-07T17:13:55.964629,Legitimate,20,"Pattersonville, OK 73808"
txn_eb54931cb6,user_b435372d,553.9,2025-03-01T23:44:43.588889,Legitimate,0,"Grantshire, VA 51014"
txn_b122f3869e,user_62c89539,437.05,2025-03-13T19:20:36.449574,Legitimate,43,"Jimmymouth, MT 19751"
txn_d4dd101b02,user_b435372d,424.35,2025-03-14T02:05:42.039638,Legitimate,44,"Grantshire, VA 51014"
txn_9e5ac90d73,user_2fa53826,122.86,2025-03-14T10:13:11.490308,Legitimate,21,"Abigailfort, WI 98619"
txn_c66ee967a3,user_065d08cc,4715.0,2025-03-13T01:12:53.464942,Fraudulent,89,"Williamstad, WA"
txn_66c4368c88,user_b435372d,287.41,2025-03-09T02:32:41.633909,Legitimate,62,"Grantshire, VA 51014"
txn_5316cd790f,user_3ebe5bf9,411.2,2025-03-06T07:31:10.564956,Legitimate,49,"Christopherview, MN 44761"
txn_e5bb8892c9,user_f0de8434,509.25,2025-03-04T18:23:51.043543,Legitimate,7,"Pattersonville, OK 73808"
txn_2cced0b41f,user_3574f86d,4820.27,2025-03-09T06:53:06.387314,Fraudulent,85,"Fordport, WV"
txn_9a9742f6f8,user_ee31df6d,88.33,2025-03-10T00:42:32.844266,Legitimate,4,FPO AA 83595
txn_72378d1ff1,user_da1b5386,345.52,2025-03-13T11:48:57.560351,Legitimate,5,"Dorseyshire, AS 87290"
txn_c8d160bc45,user_ac51c1ad,481.8,2025-03-08T16:37:35.370595,Legitimate,20,"Lake Jamie, NC 12996"
txn_b473b51204,user_35533990,829.96,2025-03-11T02:17:09.705192,Legitimate,32,"Lake Cindyburgh, WI 52110"
txn_54be02ffd6,user_dda5d572,428.83,2025-03-08T11:11:09.950361,Legitimate,65,"Obrienshire, MD 71296"
txn_121dbbf99d,user_8063b83c,1511.37,2025-03-11T16:42:20.040192,Fraudulent,79,"New Reneetown, IA 59895"
txn_70871d86b4,user_f58ff54e,283.31,2025-03-02T13:12:43.354351,Legitimate,1,"South Deanna, MO 57658"
txn_0bda2b8490,user_97cca8c8,357.22,2025-03-02T00:03:43.265569,Legitimate,10,"Patrickland, AR 16503"
txn_cc9e096ae9,user_88f45892,219.0,2025-03-06T21:42:55.779775,Legitimate,34,FPO AA 05737
txn_45edea49ea,user_4bbb6878,296.98,2025-03-04T18:14:15.286336,Legitimate,1,"South Becky, GU 25513"
txn_1b9e073cd1,user_d9dff529,1888.98,2025-03-04T08:17:13.162245,Fraudulent,85,"Smithmouth, FM 43101"
txn_8f97b108a2,user_c947ef51,142.55,2025-03-04T07:50:50.896007,Legitimate,47,"Nicolehaven, WV 24378"
txn_0faf04903e,user_c2799675,194.98,2025-03-04T04:10:45.657797,Legitimate,32,"West Sherryview, LA 10719"
txn_77949e4ec8,user_bcfc3c6e,290.96,2025-03-08T06:14:34.165119,Legitimate,13,"Randolphville, MT 47354"
txn_d142dfb9b2,user_d56717a1,139.66,2025-03-13T03:32:22.886063,Legitimate,6,"Wallaceland, VT 02896"
txn_bd2b856d69,user_58ab69dc,156.12,2025-03-01T09:06:31.120987,Legitimate,62,"New Jasonberg, SD 21045"
txn_62bd29d4da,user_3ebe5bf9,243.66,2025-03-14T03:46:55.292820,Legitimate,22,"Christopherview, MN 44761"
txn_434d59d7b2,user_4f9219f6,559.87,2025-03-12T03:55:41.818185,Legitimate,29,"Melissaview, WA 08917"
txn_2ce2b33e83,user_5d478820,83.14,2025-03-05T10:46:30.630513,Legitimate,25,FPO AP 24527
txn_a94f930257,user_0591101e,179.49,2025-03-12T16:46:58.541694,Legitimate,0,"Coreyside, OK 70131"
txn_1509ee170b,user_773ddb25,350.86,2025-03-14T13:47:29.536478,Legitimate,67,"Bellville, IN 50909"
txn_1498883c77,user_9e277382,55.73,2025-03-09T15:29:38.320592,Legitimate,4,"East Tonyfurt, CT 77118"
txn_e686e6117e,user_af91ffbf,2770.32,2025-03-02T05:16:34.109584,Fraudulent,95,"North Amandaberg, VI"
txn_96ff6b6d35,user_70394c3a,891.63,2025-03-07T19:54:32.380088,Legitimate,48,"South Donnashire, NV 66426"
txn_e2d88f1173,user_295abf0c,287.9,2025-03-02T17:09:19.062309,Legitimate,65,"Jennifermouth, KS 19080"
txn_3f1943b5d8,user_0c9ba5cc,3561.28,2025-03-14T10:52:40.200435,Fraudulent,71,"Daniellefort, HI"
txn_e7879bc3db,user_3f19585a,2406.19,2025-03-06T21:25:01.771893,Fraudulent,99,"East Jon, MO 39029"
txn_937b7b2cf0,user_a1ba7f0c,261.43,2025-03-13T11:03:32.385439,Legitimate,15,"North Linda, MT 93425"
txn_456cd37a3d,user_dfde6d9b,275.17,2025-03-11T10:04:29.171841,Legitimate,2,"New Brianbury, CA 61081"
txn_853e5444db,user_773ddb25,226.0,2025-03-13T07:15:50.866063,Legitimate,23,"Bellville, IN 50909"
txn_18e5d59962,user_dfde6d9b,239.82,2025-03-02T07:15:13.755219,Legitimate,3,"New Brianbury, CA 61081"
txn_ee1e833064,user_2f21a86b,405.39,2025-03-14T16:28:21.038660,Legitimate,57,"Lake Jerryton, TX 90968"
txn_b7e6781aea,user_6cde2d2f,197.51,2025-03-12T21:40:22.186643,Legitimate,38,"West Stevenbury, MP 35335"
txn_1f3cb515f7,user_b435372d,872.8,2025-03-03T03:42:18.363317,Legitimate,18,"Grantshire, VA 51014"
txn_2d48176b38,user_bcc942f4,336.44,2025-03-03T10:52:41.992787,Legitimate,10,"Shaunmouth, WA 48172"
txn_c152242d1e,user_64e2a309,4853.53,2025-03-09T19:30:01.801578,Fraudulent,94,"Port Jeffrey, ND"
txn_4e23fdb49f,user_f58ff54e,341.38,2025-03-13T19:53:00.782395,Legitimate,54,"South Deanna, MO 57658"
txn_5bb4f82a6c,user_4bbb6878,655.9,2025-03-03T22:26:12.464919,Legitimate,20,"South Becky, GU 25513"
txn_f861e29e66,user_3ebe5bf9,327.05,2025-03-10T06:11:53.473744,Legitimate,43,"Christopherview, MN 44761"
txn_cfe09f2edd,user_c71ff956,670.98,2025-03-11T13:29:36.071862,Legitimate,39,"Mitchellton, NE 39399"
